25,1,1,1,1,589.031,652.937
25,2,1,1,1,587.916,891.588
25,3,1,1,1,794.246,769.533
25,4,1,1,1,794.282,654.862
25,5,1,1,1,787.299,886.588
25,6,1,1,1,1190.33,767.204
25,7,1,1,1,1190.52,647.436
25,8,1,1,1,1187.94,888.784
25,9,1,1,1,1602.7,768.237
25,10,1,1,1,1606.81,642.403
25,11,1,1,1,1602.39,890.282
25,12,1,1,1,2019.3,764.879
25,13,1,1,1,2020.58,641.474
25,14,1,1,1,2025.87,888.488
25,15,1,1,1,2435.45,757.726
25,16,1,1,1,2435.77,640.977
25,17,1,1,1,2437.91,885.643
25,18,1,1,1,2658.83,885.157
25,19,1,1,1,2934.2,416.972
25,20,1,1,1,2936.11,597.388
25,21,1,1,1,2940.47,995.191
25,22,1,1,1,3203.76,871.97
25,23,1,1,1,3326.36,605.618
25,24,1,1,1,3207.87,319.189
25,25,1,1,1,2930.39,190.518
25,26,1,1,1,2713.05,199.411
25,27,1,1,1,2611.18,197.597
25,28,1,1,1,2606.27,338.348
25,29,1,1,1,2511.72,197.55
25,30,1,1,1,2501.83,337.527
25,31,1,1,1,2410.48,196.905
25,32,1,1,1,2411.19,337.925
25,33,1,1,1,2308.65,196.791
25,34,1,1,1,2307.64,337.176
25,35,1,1,1,2206.73,197.301
25,36,1,1,1,2207.91,339.335
25,37,1,1,1,2103.88,198.521
25,38,1,1,1,2100.47,337.268
25,39,1,1,1,1996.06,200.081
25,40,1,1,1,1999.81,340.285
25,41,1,1,1,1894.73,201.021
25,42,1,1,1,1893.89,339.936
25,43,1,1,1,1793.29,199.73
25,44,1,1,1,1794.65,342.976
25,45,1,1,1,1689.9,199.658
25,46,1,1,1,1684.72,341.279
25,47,1,1,1,1584.09,200.371
25,48,1,1,1,1581.98,339.162
25,49,1,1,1,1482.96,203.095
25,50,1,1,1,1477.49,340.743
25,51,1,1,1,1378.91,200.758
25,52,1,1,1,1373.49,339.773
25,53,1,1,1,1276.39,199.107
25,54,1,1,1,1269.97,339.825
25,55,1,1,1,1173.03,198.62
25,56,1,1,1,1172.79,342.893
25,57,1,1,1,1074.32,200.379
25,58,1,1,1,1070.45,341.427
25,59,1,1,1,972.167,196.818
25,60,1,1,1,970.549,344.422
25,61,1,1,1,872.794,199.658
25,62,1,1,1,871.58,342.741
25,63,1,1,1,774.163,194.009
25,64,1,1,1,771.128,347.373
25,65,1,1,1,681.033,201.409
25,66,1,1,1,675.892,345.702
25,67,1,1,1,586.524,206.865
25,68,1,1,1,580.792,346.702
25,69,1,1,1,487.399,204.103
25,70,1,1,1,484.005,348.169
25,71,1,1,1,397.957,205.923
25,72,1,0,1,396.01,349.178
25,73,1,1,1,302.412,209.889
25,74,1,1,1,293.142,347.038
25,75,1,0,1,211.703,221.922
25,76,1,1,1,207.751,354.169
