25,1,1,1,1,589.031,653.405
25,2,1,1,1,587.916,889.797
25,3,1,1,1,794.246,767.822
25,4,1,1,1,794.282,653.582
25,5,1,1,1,789.015,886.99
25,6,1,1,1,1190.33,765.7
25,7,1,1,1,1190.52,647.844
25,8,1,1,1,1187.94,890.278
25,9,1,1,1,1602.7,768.256
25,10,1,1,1,1604.92,641.825
25,11,1,1,1,1602.39,888.678
25,12,1,1,1,2021.07,766.007
25,13,1,1,1,2020.08,641.474
25,14,1,1,1,2027.06,887.141
25,15,1,1,1,2435.45,756.857
25,16,1,1,1,2433.81,641.892
25,17,1,1,1,2437.91,885.433
25,18,1,1,1,2658.83,885.157
25,19,1,1,1,2934.2,416.972
25,20,1,1,1,2939.8,597.219
25,21,1,1,1,2942.23,994.892
25,22,1,1,1,3203.76,871.97
25,23,1,1,1,3327.26,605.786
25,24,1,1,1,3207.83,319.741
25,25,1,1,1,2932.33,190.666
25,26,1,1,1,2713.05,200.382
25,27,1,1,1,2608.7,198.634
25,28,1,1,1,2606.27,339.124
25,29,1,1,1,2511.72,198.47
25,30,1,1,1,2501.83,337.527
25,31,1,1,1,2410.48,199.037
25,32,1,1,1,2411.19,338.795
25,33,1,1,1,2308.65,198.015
25,34,1,1,1,2307.64,336.169
25,35,1,1,1,2206.73,197.511
25,36,1,1,1,2207.91,339.335
25,37,1,1,1,2105.46,199.86
25,38,1,1,1,2100.47,338.279
25,39,1,1,1,1996.06,198.905
25,40,1,1,1,2000.35,341.332
25,41,1,1,1,1894.73,199.796
25,42,1,1,1,1893.89,341.148
25,43,1,1,1,1793.29,201.245
25,44,1,1,1,1794.65,342.976
25,45,1,1,1,1689.9,198.327
25,46,1,1,1,1684.72,342.464
25,47,1,1,1,1584.61,198.726
25,48,1,1,1,1581.98,339.162
25,49,1,1,1,1482.96,203.095
25,50,1,1,1,1478.23,340.743
25,51,1,1,1,1378.91,200.758
25,52,1,1,1,1373.49,336.943
25,53,1,1,1,1276.39,195.428
25,54,1,0,1,1269.97,322.867
25,55,1,1,1,1173.03,197.028
25,56,1,0,1,1172.79,328.636
25,57,1,1,1,1072.48,195.113
25,58,1,1,1,1070.45,330.696
25,59,1,1,1,972.167,193.051
25,60,1,1,1,970.549,338.146
25,61,1,1,1,872.794,197.566
25,62,1,1,1,871.58,347.208
25,63,1,1,1,774.163,198.417
25,64,1,1,1,771.128,343.811
25,65,1,1,1,681.033,198.417
25,66,1,1,1,675.892,344.818
25,67,1,1,1,589.551,207.199
25,68,1,1,1,580.792,344.818
25,69,1,1,1,487.399,200.287
25,70,1,1,1,484.005,342.748
25,71,1,1,1,395.73,200.287
25,72,1,0,1,396.01,349.178
25,73,1,1,1,302.412,212.284
25,74,1,1,1,295.218,353.913
25,75,1,0,1,209.495,221.945
25,76,1,1,1,207.751,353.913
